db_id,query,query_toks,query_toks_no_value,question,question_toks,sql.except,sql.from.conds,sql.from.table_units,sql.groupBy,sql.having,sql.intersect,sql.limit,sql.orderBy,sql.select,sql.union,sql.where,sql.intersect.except,sql.intersect.from.conds,sql.intersect.from.table_units,sql.intersect.groupBy,sql.intersect.having,sql.intersect.intersect,sql.intersect.limit,sql.intersect.orderBy,sql.intersect.select,sql.intersect.union,sql.intersect.where,sql.union.except,sql.union.from.conds,sql.union.from.table_units,sql.union.groupBy,sql.union.having,sql.union.intersect,sql.union.limit,sql.union.orderBy,sql.union.select,sql.union.union,sql.union.where,sql.except.except,sql.except.from.conds,sql.except.from.table_units,sql.except.groupBy,sql.except.having,sql.except.intersect,sql.except.limit,sql.except.orderBy,sql.except.select,sql.except.union,sql.except.where
baseball_1,SELECT count(*) FROM park WHERE city = 'Atlanta';,"['SELECT', 'count', '(', '*', ')', 'FROM', 'park', 'WHERE', 'city', '=', ""'Atlanta"", ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'park', 'where', 'city', '=', 'value']",How many parks are there in Atlanta city?,"['How', 'many', 'parks', 'are', 'there', 'in', 'Atlanta', 'city', '?']",,[],"[['table_unit', 17]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 2, [0, [0, 209, False], None], '""Atlanta""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT count(*) FROM park WHERE city = 'Atlanta';,"['SELECT', 'count', '(', '*', ')', 'FROM', 'park', 'WHERE', 'city', '=', ""'Atlanta"", ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'park', 'where', 'city', '=', 'value']",How many parks does Atlanta city have?,"['How', 'many', 'parks', 'does', 'Atlanta', 'city', 'have', '?']",,[],"[['table_unit', 17]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 2, [0, [0, 209, False], None], '""Atlanta""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';,"['SELECT', 'count', '(', '*', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'park', 'AS', 'T2', 'ON', 'T1.park_id', '=', 'T2.park_id', 'WHERE', 'T1.year', '=', '1907', 'AND', 'T2.park_name', '=', ""'Columbia"", 'Park', ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'home_game', 'as', 't1', 'join', 'park', 'as', 't2', 'on', 't1', '.', 'park_id', '=', 't2', '.', 'park_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't2', '.', 'park_name', '=', 'value']","How many games were played in park ""Columbia Park"" in 1907?","['How', 'many', 'games', 'were', 'played', 'in', 'park', '``', 'Columbia', 'Park', ""''"", 'in', '1907', '?']",,"[[False, 2, [0, [0, 156, False], None], [0, 206, False], None]]","[['table_unit', 13], ['table_unit', 17]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 2, [0, [0, 153, False], None], 1907.0, None], 'and', [False, 2, [0, [0, 207, False], None], '""Columbia Park""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';,"['SELECT', 'count', '(', '*', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'park', 'AS', 'T2', 'ON', 'T1.park_id', '=', 'T2.park_id', 'WHERE', 'T1.year', '=', '1907', 'AND', 'T2.park_name', '=', ""'Columbia"", 'Park', ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'home_game', 'as', 't1', 'join', 'park', 'as', 't2', 'on', 't1', '.', 'park_id', '=', 't2', '.', 'park_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't2', '.', 'park_name', '=', 'value']","Count the number of games taken place in park ""Columbia Park"" in 1907.","['Count', 'the', 'number', 'of', 'games', 'taken', 'place', 'in', 'park', '``', 'Columbia', 'Park', ""''"", 'in', '1907', '.']",,"[[False, 2, [0, [0, 156, False], None], [0, 206, False], None]]","[['table_unit', 13], ['table_unit', 17]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 2, [0, [0, 153, False], None], 1907.0, None], 'and', [False, 2, [0, [0, 207, False], None], '""Columbia Park""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year  =  2000 AND T2.city  =  'Atlanta';,"['SELECT', 'count', '(', '*', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'park', 'AS', 'T2', 'ON', 'T1.park_id', '=', 'T2.park_id', 'WHERE', 'T1.year', '=', '2000', 'AND', 'T2.city', '=', ""'Atlanta"", ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'home_game', 'as', 't1', 'join', 'park', 'as', 't2', 'on', 't1', '.', 'park_id', '=', 't2', '.', 'park_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't2', '.', 'city', '=', 'value']",How many games were played in city Atlanta in 2000?,"['How', 'many', 'games', 'were', 'played', 'in', 'city', 'Atlanta', 'in', '2000', '?']",,"[[False, 2, [0, [0, 156, False], None], [0, 206, False], None]]","[['table_unit', 13], ['table_unit', 17]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 2, [0, [0, 153, False], None], 2000.0, None], 'and', [False, 2, [0, [0, 209, False], None], '""Atlanta""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year  =  2000 AND T2.city  =  'Atlanta';,"['SELECT', 'count', '(', '*', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'park', 'AS', 'T2', 'ON', 'T1.park_id', '=', 'T2.park_id', 'WHERE', 'T1.year', '=', '2000', 'AND', 'T2.city', '=', ""'Atlanta"", ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'home_game', 'as', 't1', 'join', 'park', 'as', 't2', 'on', 't1', '.', 'park_id', '=', 't2', '.', 'park_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't2', '.', 'city', '=', 'value']",Find the number of games taken place in city Atlanta in 2000.,"['Find', 'the', 'number', 'of', 'games', 'taken', 'place', 'in', 'city', 'Atlanta', 'in', '2000', '.']",,"[[False, 2, [0, [0, 156, False], None], [0, 206, False], None]]","[['table_unit', 13], ['table_unit', 17]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 2, [0, [0, 153, False], None], 2000.0, None], 'and', [False, 2, [0, [0, 209, False], None], '""Atlanta""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;,"['SELECT', 'sum', '(', 'T1.attendance', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'team', 'AS', 'T2', 'ON', 'T1.team_id', '=', 'T2.team_id_br', 'WHERE', 'T2.name', '=', ""'Boston"", 'Red', 'Stockings', ""'"", 'AND', 'T1.year', 'BETWEEN', '2000', 'AND', '2010', ';']","['select', 'sum', '(', 't1', '.', 'attendance', ')', 'from', 'home_game', 'as', 't1', 'join', 'team', 'as', 't2', 'on', 't1', '.', 'team_id', '=', 't2', '.', 'team_id_br', 'where', 't2', '.', 'name', '=', 'value', 'and', 't1', '.', 'year', 'between', 'value', 'and', 'value']",What is the total home game attendance of team Boston Red Stockings from 2000 to 2010?,"['What', 'is', 'the', 'total', 'home', 'game', 'attendance', 'of', 'team', 'Boston', 'Red', 'Stockings', 'from', '2000', 'to', '2010', '?']",,"[[False, 2, [0, [0, 155, False], None], [0, 336, False], None]]","[['table_unit', 13], ['table_unit', 23]]",[],[],,,[],"[False, [[4, [0, [0, 161, False], None]]]]",,"[[False, 2, [0, [0, 331, False], None], '""Boston Red Stockings""', None], 'and', [False, 1, [0, [0, 153, False], None], 2000.0, 2010.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;,"['SELECT', 'sum', '(', 'T1.attendance', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'team', 'AS', 'T2', 'ON', 'T1.team_id', '=', 'T2.team_id_br', 'WHERE', 'T2.name', '=', ""'Boston"", 'Red', 'Stockings', ""'"", 'AND', 'T1.year', 'BETWEEN', '2000', 'AND', '2010', ';']","['select', 'sum', '(', 't1', '.', 'attendance', ')', 'from', 'home_game', 'as', 't1', 'join', 'team', 'as', 't2', 'on', 't1', '.', 'team_id', '=', 't2', '.', 'team_id_br', 'where', 't2', '.', 'name', '=', 'value', 'and', 't1', '.', 'year', 'between', 'value', 'and', 'value']",How many games in total did team Boston Red Stockings attend from 2000 to 2010?,"['How', 'many', 'games', 'in', 'total', 'did', 'team', 'Boston', 'Red', 'Stockings', 'attend', 'from', '2000', 'to', '2010', '?']",,"[[False, 2, [0, [0, 155, False], None], [0, 336, False], None]]","[['table_unit', 13], ['table_unit', 23]]",[],[],,,[],"[False, [[4, [0, [0, 161, False], None]]]]",,"[[False, 2, [0, [0, 331, False], None], '""Boston Red Stockings""', None], 'and', [False, 1, [0, [0, 153, False], None], 2000.0, 2010.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT sum(T1.salary) FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T2.name_first  =  'Len' AND T2.name_last = 'Barker' AND T1.year BETWEEN 1985 AND 1990;,"['SELECT', 'sum', '(', 'T1.salary', ')', 'FROM', 'salary', 'AS', 'T1', 'JOIN', 'player', 'AS', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.name_first', '=', ""'Len"", ""'"", 'AND', 'T2.name_last', '=', ""'Barker"", ""'"", 'AND', 'T1.year', 'BETWEEN', '1985', 'AND', '1990', ';']","['select', 'sum', '(', 't1', '.', 'salary', ')', 'from', 'salary', 'as', 't1', 'join', 'player', 'as', 't2', 'on', 't1', '.', 'player_id', '=', 't2', '.', 'player_id', 'where', 't2', '.', 'name_first', '=', 'value', 'and', 't2', '.', 'name_last', '=', 'value', 'and', 't1', '.', 'year', 'between', 'value', 'and', 'value']",How much did the the player with first name Len and last name Barker earn between 1985 to 1990 in total?,"['How', 'much', 'did', 'the', 'the', 'player', 'with', 'first', 'name', 'Len', 'and', 'last', 'name', 'Barker', 'earn', 'between', '1985', 'to', '1990', 'in', 'total', '?']",,"[[False, 2, [0, [0, 275, False], None], [0, 182, False], None]]","[['table_unit', 20], ['table_unit', 16]]",[],[],,,[],"[False, [[4, [0, [0, 276, False], None]]]]",,"[[False, 2, [0, [0, 195, False], None], '""Len""', None], 'and', [False, 2, [0, [0, 196, False], None], '""Barker""', None], 'and', [False, 1, [0, [0, 272, False], None], 1985.0, 1990.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT sum(T1.salary) FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T2.name_first  =  'Len' AND T2.name_last = 'Barker' AND T1.year BETWEEN 1985 AND 1990;,"['SELECT', 'sum', '(', 'T1.salary', ')', 'FROM', 'salary', 'AS', 'T1', 'JOIN', 'player', 'AS', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.name_first', '=', ""'Len"", ""'"", 'AND', 'T2.name_last', '=', ""'Barker"", ""'"", 'AND', 'T1.year', 'BETWEEN', '1985', 'AND', '1990', ';']","['select', 'sum', '(', 't1', '.', 'salary', ')', 'from', 'salary', 'as', 't1', 'join', 'player', 'as', 't2', 'on', 't1', '.', 'player_id', '=', 't2', '.', 'player_id', 'where', 't2', '.', 'name_first', '=', 'value', 'and', 't2', '.', 'name_last', '=', 'value', 'and', 't1', '.', 'year', 'between', 'value', 'and', 'value']",Compute the total salary that the player with first name Len and last name Barker received between 1985 to 1990.,"['Compute', 'the', 'total', 'salary', 'that', 'the', 'player', 'with', 'first', 'name', 'Len', 'and', 'last', 'name', 'Barker', 'received', 'between', '1985', 'to', '1990', '.']",,"[[False, 2, [0, [0, 275, False], None], [0, 182, False], None]]","[['table_unit', 20], ['table_unit', 16]]",[],[],,,[],"[False, [[4, [0, [0, 276, False], None]]]]",,"[[False, 2, [0, [0, 195, False], None], '""Len""', None], 'and', [False, 2, [0, [0, 196, False], None], '""Barker""', None], 'and', [False, 1, [0, [0, 272, False], None], 1985.0, 1990.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,"SELECT T2.name_first ,  T2.name_last FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id JOIN team AS T3 ON T3.team_id_br = T1.team_id WHERE T1.year = 2005 AND T3.name = 'Washington Nationals' INTERSECT SELECT T2.name_first , T2.name_last FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id JOIN team AS T3 ON T3.team_id_br = T1.team_id WHERE T1.year = 2007 AND T3.name = 'Washington Nationals'","['SELECT', 'T2.name_first', ',', 'T2.name_last', 'FROM', 'salary', 'AS', 'T1', 'JOIN', 'player', 'AS', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'JOIN', 'team', 'AS', 'T3', 'ON', 'T3.team_id_br', '=', 'T1.team_id', 'WHERE', 'T1.year', '=', '2005', 'AND', 'T3.name', '=', ""'Washington"", 'Nationals', ""'"", 'INTERSECT', 'SELECT', 'T2.name_first', ',', 'T2.name_last', 'FROM', 'salary', 'AS', 'T1', 'JOIN', 'player', 'AS', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'JOIN', 'team', 'AS', 'T3', 'ON', 'T3.team_id_br', '=', 'T1.team_id', 'WHERE', 'T1.year', '=', '2007', 'AND', 'T3.name', '=', ""'Washington"", 'Nationals', ""'""]","['select', 't2', '.', 'name_first', ',', 't2', '.', 'name_last', 'from', 'salary', 'as', 't1', 'join', 'player', 'as', 't2', 'on', 't1', '.', 'player_id', '=', 't2', '.', 'player_id', 'join', 'team', 'as', 't3', 'on', 't3', '.', 'team_id_br', '=', 't1', '.', 'team_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't3', '.', 'name', '=', 'value', 'intersect', 'select', 't2', '.', 'name_first', ',', 't2', '.', 'name_last', 'from', 'salary', 'as', 't1', 'join', 'player', 'as', 't2', 'on', 't1', '.', 'player_id', '=', 't2', '.', 'player_id', 'join', 'team', 'as', 't3', 'on', 't3', '.', 'team_id_br', '=', 't1', '.', 'team_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't3', '.', 'name', '=', 'value']",List players' first name and last name who received salary from team Washington Nationals in both 2005 and 2007.,"['List', 'players', ""'"", 'first', 'name', 'and', 'last', 'name', 'who', 'received', 'salary', 'from', 'team', 'Washington', 'Nationals', 'in', 'both', '2005', 'and', '2007', '.']",,"[[False, 2, [0, [0, 275, False], None], [0, 182, False], None]]","[['table_unit', 20], ['table_unit', 16]]",[],[],,,[],"[False, [[0, [0, [0, 195, False], None]], [0, [0, [0, 196, False], None]]]]",,"[[False, 2, [0, [0, 272, False], None], 2005.0, None], 'and', [False, 2, [0, [0, 331, False], None], '""Washington Nationals""', None]]",,"[[False, 2, [0, [0, 275, False], None], [0, 182, False], None]]","[['table_unit', 20], ['table_unit', 16]]",[],[],,,[],"[False, [[0, [0, [0, 195, False], None]], [0, [0, [0, 196, False], None]]]]",,"[[False, 2, [0, [0, 272, False], None], 2007.0, None], 'and', [False, 2, [0, [0, 331, False], None], '""Washington Nationals""', None]]",,,,,,,,,,,,,,,,,,,,,,
baseball_1,"SELECT T2.name_first ,  T2.name_last FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id JOIN team AS T3 ON T3.team_id_br = T1.team_id WHERE T1.year = 2005 AND T3.name = 'Washington Nationals' INTERSECT SELECT T2.name_first , T2.name_last FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id JOIN team AS T3 ON T3.team_id_br = T1.team_id WHERE T1.year = 2007 AND T3.name = 'Washington Nationals'","['SELECT', 'T2.name_first', ',', 'T2.name_last', 'FROM', 'salary', 'AS', 'T1', 'JOIN', 'player', 'AS', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'JOIN', 'team', 'AS', 'T3', 'ON', 'T3.team_id_br', '=', 'T1.team_id', 'WHERE', 'T1.year', '=', '2005', 'AND', 'T3.name', '=', ""'Washington"", 'Nationals', ""'"", 'INTERSECT', 'SELECT', 'T2.name_first', ',', 'T2.name_last', 'FROM', 'salary', 'AS', 'T1', 'JOIN', 'player', 'AS', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'JOIN', 'team', 'AS', 'T3', 'ON', 'T3.team_id_br', '=', 'T1.team_id', 'WHERE', 'T1.year', '=', '2007', 'AND', 'T3.name', '=', ""'Washington"", 'Nationals', ""'""]","['select', 't2', '.', 'name_first', ',', 't2', '.', 'name_last', 'from', 'salary', 'as', 't1', 'join', 'player', 'as', 't2', 'on', 't1', '.', 'player_id', '=', 't2', '.', 'player_id', 'join', 'team', 'as', 't3', 'on', 't3', '.', 'team_id_br', '=', 't1', '.', 'team_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't3', '.', 'name', '=', 'value', 'intersect', 'select', 't2', '.', 'name_first', ',', 't2', '.', 'name_last', 'from', 'salary', 'as', 't1', 'join', 'player', 'as', 't2', 'on', 't1', '.', 'player_id', '=', 't2', '.', 'player_id', 'join', 'team', 'as', 't3', 'on', 't3', '.', 'team_id_br', '=', 't1', '.', 'team_id', 'where', 't1', '.', 'year', '=', 'value', 'and', 't3', '.', 'name', '=', 'value']",What are the first name and last name of the players who were paid salary by team Washington Nationals in both 2005 and 2007?,"['What', 'are', 'the', 'first', 'name', 'and', 'last', 'name', 'of', 'the', 'players', 'who', 'were', 'paid', 'salary', 'by', 'team', 'Washington', 'Nationals', 'in', 'both', '2005', 'and', '2007', '?']",,"[[False, 2, [0, [0, 275, False], None], [0, 182, False], None]]","[['table_unit', 20], ['table_unit', 16]]",[],[],,,[],"[False, [[0, [0, [0, 195, False], None]], [0, [0, [0, 196, False], None]]]]",,"[[False, 2, [0, [0, 272, False], None], 2005.0, None], 'and', [False, 2, [0, [0, 331, False], None], '""Washington Nationals""', None]]",,"[[False, 2, [0, [0, 275, False], None], [0, 182, False], None]]","[['table_unit', 20], ['table_unit', 16]]",[],[],,,[],"[False, [[0, [0, [0, 195, False], None]], [0, [0, [0, 196, False], None]]]]",,"[[False, 2, [0, [0, 272, False], None], 2007.0, None], 'and', [False, 2, [0, [0, 331, False], None], '""Washington Nationals""', None]]",,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT sum(T1.games) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id = T2.team_id_br WHERE T2.name = 'Boston Red Stockings' AND T1.year BETWEEN 1990 AND 2000;,"['SELECT', 'sum', '(', 'T1.games', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'team', 'AS', 'T2', 'ON', 'T1.team_id', '=', 'T2.team_id_br', 'WHERE', 'T2.name', '=', ""'Boston"", 'Red', 'Stockings', ""'"", 'AND', 'T1.year', 'BETWEEN', '1990', 'AND', '2000', ';']","['select', 'sum', '(', 't1', '.', 'games', ')', 'from', 'home_game', 'as', 't1', 'join', 'team', 'as', 't2', 'on', 't1', '.', 'team_id', '=', 't2', '.', 'team_id_br', 'where', 't2', '.', 'name', '=', 'value', 'and', 't1', '.', 'year', 'between', 'value', 'and', 'value']",How many home games did the team Boston Red Stockings play from 1990 to 2000 in total?,"['How', 'many', 'home', 'games', 'did', 'the', 'team', 'Boston', 'Red', 'Stockings', 'play', 'from', '1990', 'to', '2000', 'in', 'total', '?']",,"[[False, 2, [0, [0, 155, False], None], [0, 336, False], None]]","[['table_unit', 13], ['table_unit', 23]]",[],[],,,[],"[False, [[4, [0, [0, 159, False], None]]]]",,"[[False, 2, [0, [0, 331, False], None], '""Boston Red Stockings""', None], 'and', [False, 1, [0, [0, 153, False], None], 1990.0, 2000.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT sum(T1.games) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id = T2.team_id_br WHERE T2.name = 'Boston Red Stockings' AND T1.year BETWEEN 1990 AND 2000;,"['SELECT', 'sum', '(', 'T1.games', ')', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'team', 'AS', 'T2', 'ON', 'T1.team_id', '=', 'T2.team_id_br', 'WHERE', 'T2.name', '=', ""'Boston"", 'Red', 'Stockings', ""'"", 'AND', 'T1.year', 'BETWEEN', '1990', 'AND', '2000', ';']","['select', 'sum', '(', 't1', '.', 'games', ')', 'from', 'home_game', 'as', 't1', 'join', 'team', 'as', 't2', 'on', 't1', '.', 'team_id', '=', 't2', '.', 'team_id_br', 'where', 't2', '.', 'name', '=', 'value', 'and', 't1', '.', 'year', 'between', 'value', 'and', 'value']",Count the total number of games the team Boston Red Stockings attended from 1990 to 2000.,"['Count', 'the', 'total', 'number', 'of', 'games', 'the', 'team', 'Boston', 'Red', 'Stockings', 'attended', 'from', '1990', 'to', '2000', '.']",,"[[False, 2, [0, [0, 155, False], None], [0, 336, False], None]]","[['table_unit', 13], ['table_unit', 23]]",[],[],,,[],"[False, [[4, [0, [0, 159, False], None]]]]",,"[[False, 2, [0, [0, 331, False], None], '""Boston Red Stockings""', None], 'and', [False, 1, [0, [0, 153, False], None], 1990.0, 2000.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT T2.name FROM home_game AS T1 JOIN team AS T2 ON T1.team_id = T2.team_id_br WHERE T1.year = 1980 ORDER BY T1.attendance ASC LIMIT 1;,"['SELECT', 'T2.name', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'team', 'AS', 'T2', 'ON', 'T1.team_id', '=', 'T2.team_id_br', 'WHERE', 'T1.year', '=', '1980', 'ORDER', 'BY', 'T1.attendance', 'ASC', 'LIMIT', '1', ';']","['select', 't2', '.', 'name', 'from', 'home_game', 'as', 't1', 'join', 'team', 'as', 't2', 'on', 't1', '.', 'team_id', '=', 't2', '.', 'team_id_br', 'where', 't1', '.', 'year', '=', 'value', 'order', 'by', 't1', '.', 'attendance', 'asc', 'limit', 'value']",Which team had the least number of attendances in home games in 1980?,"['Which', 'team', 'had', 'the', 'least', 'number', 'of', 'attendances', 'in', 'home', 'games', 'in', '1980', '?']",,"[[False, 2, [0, [0, 155, False], None], [0, 336, False], None]]","[['table_unit', 13], ['table_unit', 23]]",[],[],,1.0,"['asc', [[0, [0, 161, False], None]]]","[False, [[0, [0, [0, 331, False], None]]]]",,"[[False, 2, [0, [0, 153, False], None], 1980.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseball_1,SELECT T2.name FROM home_game AS T1 JOIN team AS T2 ON T1.team_id = T2.team_id_br WHERE T1.year = 1980 ORDER BY T1.attendance ASC LIMIT 1;,"['SELECT', 'T2.name', 'FROM', 'home_game', 'AS', 'T1', 'JOIN', 'team', 'AS', 'T2', 'ON', 'T1.team_id', '=', 'T2.team_id_br', 'WHERE', 'T1.year', '=', '1980', 'ORDER', 'BY', 'T1.attendance', 'ASC', 'LIMIT', '1', ';']","['select', 't2', '.', 'name', 'from', 'home_game', 'as', 't1', 'join', 'team', 'as', 't2', 'on', 't1', '.', 'team_id', '=', 't2', '.', 'team_id_br', 'where', 't1', '.', 'year', '=', 'value', 'order', 'by', 't1', '.', 'attendance', 'asc', 'limit', 'value']",Find the team that attended the least number of home games in 1980.,"['Find', 'the', 'team', 'that', 'attended', 'the', 'least', 'number', 'of', 'home', 'games', 'in', '1980', '.']",,"[[False, 2, [0, [0, 155, False], None], [0, 336, False], None]]","[['table_unit', 13], ['table_unit', 23]]",[],[],,1.0,"['asc', [[0, [0, 161, False], None]]]","[False, [[0, [0, [0, 331, False], None]]]]",,"[[False, 2, [0, [0, 153, False], None], 1980.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
